KTOS	27.97	-0.11	-0.39	Kratos International Customer Orders 20 Additional High-Performance Drones	2021-01-13 07:00:00
GKOS	82.78	4.79	6.14	Glaukos Announces Preliminary, Unaudited Fourth Quarter and Full Year 2020 Net Sales	2021-01-13 07:00:00
LIZI	3.8416	-0.0784	-2	LIZHI INC. Launches LIZHI PODCAST Mini-Program on WeChat and Continues Expanding Exclusive Podcast Content Offering	2021-01-13 07:00:00
OPS	1.39	-0.06	-4.14	OpSens annonce ses résultats pour le premier trimestre 2021	2021-01-13 07:00:00
ROK	263.99	-1.48	-0.56	Rockwell Automation to Report First Quarter Fiscal 2021 Results	2021-01-13 07:00:00
GCM	7.81	0.02	0.26	Gran Colombia Reports Fourth Quarter and Full Year 2020 Gold Production; Meets Annual Guidance for Fifth Consecutive Year	2021-01-13 07:00:00
GKOS	82.78	4.79	6.14	Glaukos’ iDose® TR Demonstrates Sustained IOP Reduction and Favorable Safety Profile Over 24 Months in Phase 2b Study	2021-01-13 07:00:00
RY	85.17	-0.14	-0.16	RBC et Rexall s'associent pour récompenser les Canadiens qui prennent leur santé et leur bien-être en main	2021-01-13 07:00:00
RYAM	7.05	-0.84	-10.65	Element Fleet Announces Appointment of Frank Ruperto as Chief Financial Officer	2021-01-13 07:00:00
SDC	12.2	-0.41	-3.25	SmileDirectClub Introduces Aligners with Comfort Sense™	2021-01-13 07:00:00
TSHA	26.55	-0.34	-1.26	Taysha Gene Therapies & UT Southwestern Medical Center Launch Innovation Fund to Accelerate Advancement of AAV Gene Therapies...	2021-01-13 07:00:00
TTWO	201.175	2.025	1.02	Take-Two Interactive Software, Inc. Announces Lapse of Offer to Acquire Codemasters Group Holdings PLC	2021-01-13 07:00:00
AGG	117.23	0.24	0.21	African Gold Group Announces Significant Intersections Including 41.80 g/t Au and 19.70 g/t Au in its Ongoing Phase 4 Drillin...	2021-01-13 07:00:00
EPIX	15.55	1.44	10.21	ESSA Pharma Announces Clinical Collaboration with Janssen to Evaluate EPI-7386 Combination for Patients with Metastatic Castr...	2021-01-13 07:00:00
GFL	29.29	0.21	0.72	GFL Environmental Inc. Sets Date for Full Year 2020 Earnings Release and 2021 Outlook	2021-01-13 07:00:00
NDVA	0.42	0.045	12	Indiva Provides Guidance of Record Net Revenue for Fiscal Q4 2020	2021-01-13 07:00:00
REAL	25.9	-0.16	-0.61	The RealReal Issues First-Ever Luxury Consignment Report	2021-01-13 07:00:00
V	210.37	1.51	0.72	New Year, New Habits: Contactless Payments Are Here to Stay, With Only 16% of Consumers Planning to Revert to Pre-Pandemic Wa...	2021-01-13 07:00:00
OPS	1.39	-0.06	-4.14	OpSens Announces First Quarter Fiscal 2021 Financial Results	2021-01-13 07:00:00
KOR	2.41	0.015	0.63	Corvus Gold Drills 52.6 Metres @ 1.39 g/t Gold and 111.1 Metres @ 0.80 g/t Gold, Expands New Lynnda Strip Major, Oxide Discov...	2021-01-13 07:00:00
BDSX	23.21	0.9	4.03	HiberCell and Biodesix Initiate Broad Collaboration for Companion Diagnostic Discovery, Development and Commercialization	2021-01-13 07:00:00
BABY	0	0	0	Else Nutrition Receives Canadian Patent for Infant & Toddler Formulation Composition	2021-01-13 07:00:00
SGTX	34.4	-0.28	-0.81	Sigilon Therapeutics to Present at the 39th Annual J.P. Morgan Healthcare Conference on January 14, 2021	2021-01-13 07:00:00
WLLW	1.26	0.07	5.88	Willow Biosciences Provides Update on Cannabigerol Research Studies and Key Personnel Appointment	2021-01-13 07:00:00
SMP	42.475	-0.775	-1.79	Southern Empire Completes Road Construction for Phase 1 Sonic Drill Program at Oro Cruz	2021-01-13 07:00:00
VO	213.73	-0.66	-0.31	ValOre Reports Encouraging Ore Sorting Potential for Pedra Branca PGE Project; 176.52 g/t 2PGE+Au in Historical Core Re-Assay...	2021-01-13 07:00:00
BTCUSD	34669.48	606.71	1.78	Bitcoin has actually only taken 2% of gold market cap, new data suggests	2021-01-13 07:00:00
CGC	0	0	0	Caldas Gold Reports Fourth Quarter and Full Year 2020 Gold Production	2021-01-13 07:00:00
EFN	12.63	-0.44	-3.37	Element Fleet Announces Appointment of Frank Ruperto as Chief Financial Officer	2021-01-13 07:00:00
EVH	17.215	0.225	1.32	Evolent Health Names Kim Keck To Board of Directors	2021-01-13 07:00:00
REED	0.775	0.01	1.31	Reed’s, Inc. Announces Preliminary Unaudited Fourth Quarter and Full Year 2020 Financial Results	2021-01-13 07:00:00
GKOS	82.78	4.79	6.14	U.S. IDE Trial Results for Glaukos’ iStent infinite™ Show Substantial Reduction in IOP	2021-01-13 07:00:00
CSII	44.8	-0.05	-0.11	Cardiovascular Systems, Inc. to Webcast Fiscal 2021 Second-Quarter Earnings Conference Call Wednesday, February 3	2021-01-13 07:00:00
EPI	30.59	-0.06	-0.2	ESSA Pharma Announces Clinical Collaboration with Janssen to Evaluate EPI-7386 Combination for Patients with Metastatic Castr...	2021-01-13 07:00:00
HCHC	3.5	0.06	1.74	HC2 Shares Potential Impact of the New Congress on Infrastructure Spending and the Potential Opportunities for its DBM Global...	2021-01-13 07:00:00
RMTI	1.225	0.045	3.81	Rockwell Medical Announces Dosing of First Patient in Pivotal Triferic® Phase 3 Trial by Partner, Wanbang Biopharmaceuticals...	2021-01-13 07:00:00
DOCU	259.58	-3.07	-1.17	Current Report Filing (8-k)	2021-01-13 06:59:08
DHR	240.03	-0.66	-0.27	Danaher CEO To Comment On Financial Performance	2021-01-13 06:59:00
PLTR	25.76	-0.42	-1.6	Palantir Selected to Deliver Prototype for Army’s Ground Station Modernization	2021-01-13 06:59:00
DPW	4.3817	0.3217	7.92	DPW Holdings’ Digital Power Lending to Provide Business Loans Collateralized by Bitcoin (BTC) and Ethereum (ETH)	2021-01-13 06:57:00
R	67.1	-1.22	-1.79	Ryder Named One of “America’s Most Responsible Companies” in 2021 by Newsweek	2021-01-13 06:55:00
BIG	47.83	-0.98	-2.01	Big Lots Provides Business Update	2021-01-13 06:55:00
TSN	64.24	0.23	0.36	Tyson Foods Focused on Vaccine Education and Access	2021-01-13 06:55:00
AUMN	0.7401	0.0101	1.38	Golden Minerals Company Begins Gold Production	2021-01-13 06:50:00
DOCU	259.58	-3.07	-1.17	DocuSign Prices Offering of $600.0 Million of 0% Convertible Senior Notes Due 2024	2021-01-13 06:50:00
AUMN	0.7401	0.0101	1.38	Golden Minerals Company Begins Gold Production	2021-01-13 06:50:00
BTCUSD	34669.48	606.71	1.78	$2.2M Beeple NFT art drop to be tokenized in virtual music festival	2021-01-13 06:48:08
ERJ	6.89	-0.11	-1.57	EMBRAER S.A.: Congo Airways Orders Two E195-E2	2021-01-13 06:47:00
LAZ	45.07	0.02	0.04	Lazard Reports December 2020 Assets Under Management	2021-01-13 06:45:00
ASM	1.219	-0.041	-3.25	Avino Reports 60% Increase in Measured and Indicated Mineral Resources to 75.9 Million Ounces Silver Equivalent at the Avino ...	2021-01-13 06:45:00
ASM	1.219	-0.041	-3.25	Avino Reports 60% Increase in Measured and Indicated Mineral Resources to 75.9 Million Ounces Silver Equivalent at the Avino ...	2021-01-13 06:45:00
WDR	25.02	-0.13	-0.52	Waddell & Reed Financial, Inc. Announces December 31, 2020 Assets Under Management	2021-01-13 06:45:00
ASM	1.219	-0.041	-3.25	Avino Reports 60% Increase in Measured and Indicated Mineral Resources to 75.9 Million Ounces Silver Equivalent at the Avino ...	2021-01-13 06:45:00
SRL	6.06	0.34	5.94	Adventus and Salazar Announce Drilling Results at the El Domo Deposit Highlighted by 17.38% Copper Equivalent Over 5.70 Metre...	2021-01-13 06:45:00
ASM	1.219	-0.041	-3.25	Avino Reports 60% Increase in Measured and Indicated Mineral Resources to 75.9 Million Ounces Silver Equivalent at the Avino ...	2021-01-13 06:45:00
ADZN	1.19	0.06	5.31	Adventus and Salazar Announce Drilling Results at the El Domo Deposit Highlighted by 17.38% Copper Equivalent Over 5.70 Metre...	2021-01-13 06:45:00
BW	4.5	0.2	4.65	B&W Environmental Awarded $8 Million Contract for High-Efficiency Air-Cooled Condenser for U.K. Waste-to-Energy Plant	2021-01-13 06:30:00
NICE	274.915	-1.135	-0.41	NICE Actimize Drives AML Cloud Transformation for Vancity, One of Canada’s Largest Community Credit Unions	2021-01-13 06:30:00
ZCMD	1.88	0.01	0.53	Zhongchao Inc. Promotes Standardized Liver Cancer Diagnosis and Treatment with Medical Associations and Experts	2021-01-13 06:30:00
APOG	36.568	0.588	1.63	Apogee Enterprises Announces Seven Percent Increase to Quarterly Dividend	2021-01-13 06:30:00
KNT	8.06	-0.02	-0.25	K92 Mining Achieves Record Annual and Quarterly Production, With 29,820 oz Gold Equivalent Produced in Q4	2021-01-13 06:30:00
USWS	0.7299	-0.0432	-5.59	U.S. Well Services and EQT Corporation Finalize Long-Term Electric Fracturing Contracts	2021-01-13 06:30:00
STPK	35.36	-0.64	-1.78	Stem, Inc. Awarded Project to Deliver Smart Energy Storage to Massachusetts Water Resource Authority	2021-01-13 06:30:00
J	112.75	-0.83	-0.73	Jacobs Suspends All Political Contributions	2021-01-13 06:30:00
MPC	43.66	-1.92	-4.21	Marathon Petroleum Corp. Names Maryann T.  Mannen as Chief Financial Officer	2021-01-13 06:30:00
NGVT	74.42	-3.27	-4.21	Ingevity names Stacy Lancaster Cozad as executive vice president, general counsel and secretary	2021-01-13 06:30:00
EQT	17.04	0.56	3.4	U.S. Well Services and EQT Corporation Finalize Long-Term Electric Fracturing Contracts	2021-01-13 06:30:00
WH	61.635	0.155	0.25	Wyndham Hotels & Resorts To Report Fourth Quarter And Full-Year 2020 Earnings On February 10, 2021	2021-01-13 06:30:00
FOOD	12.88	-0.63	-4.66	Goodfood Reports Strong First Quarter Results with Revenues Growing 62% to a Record $91.4 Million and Gross Profit Increasing...	2021-01-13 06:30:00
GTHX	19.765	-0.195	-0.98	Genetron Health to Present at BTIG Early Cancer Screening, Diagnostics Reimbursement and Genomic Tools KOL Day on Jan. 22, 2021	2021-01-13 06:30:00
TGT	198.21	-0.89	-0.45	Target Provides Update on Holiday Sales	2021-01-13 06:30:00
HL	5.875	-0.225	-3.69	Hecla Announces 2020 Production and Cash Position	2021-01-13 06:30:00
ESPR	26.81	-3.47	-11.46	ESPERION Reports Preliminary Fourth Quarter 2020 Financial Results and Further Commits to Unmet Patient Needs with Oral PCSK9...	2021-01-13 06:26:49
STE	195.3167	3.2567	1.7	Steris To Buy Rival Cantel Medical For $3.6B	2021-01-13 06:19:58
AESE	1.5604	0.0104	0.67	HyperX and Allied Esports Renew Naming Rights Agreement for HyperX Esports Arena Las Vegas	2021-01-13 06:15:00
AESE	1.5604	0.0104	0.67	Allied Esports and HyperX Renew Naming Rights Agreement for HyperX Esports Arena Las Vegas	2021-01-13 06:15:00
AFMD	7.43	0.81	12.24	Affimed Announces Pricing of $100,000,000 Public Offering of Common Shares	2021-01-13 06:15:00
CMD	83.68	-0.19	-0.23	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-13 06:05:28
OPEN	27.425	-0.275	-0.99	Securities Registration Statement (s-1/a)	2021-01-13 06:05:10
IPOB	29.5	0	0	Securities Registration Statement (s-1/a)	2021-01-13 06:05:10
AFIB	29.87	-4.13	-12.15	Current Report Filing (8-k)	2021-01-13 06:04:39
EGRX	49.41	-0.37	-0.74	Current Report Filing (8-k)	2021-01-13 06:04:23
C	66.175	-0.495	-0.74	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:04:20
TLSA	3.3101	0.4301	14.93	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:04:18
TIZAF	2.0502	0	0	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:04:18
OZSC	0.0515	0.0116	28.95	Current Report Filing (8-k)	2021-01-13 06:04:17
AE	24.6	0.15	0.61	Notice of Effectiveness (effect)	2021-01-13 06:04:13
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:12
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:12
UCL	10.51	0.11	1.06	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:04:10
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:07
MS-K	28.19	0.36	1.29	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:04:06
MS-I	28.24	0.39	1.4	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:04:06
MS-A	24.3035	0.2835	1.18	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:04:06
MS	75.125	-0.675	-0.89	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:04:06
MS-L	25.84	0.22	0.86	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:04:06
MS-E	28.66	0.36	1.27	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:04:06
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:05
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:05
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:05
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:05
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:05
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:05
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:04:05
MS-E	28.66	0.36	1.27	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:59
MS	75.125	-0.675	-0.89	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:59
MS-A	24.3035	0.2835	1.18	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:59
NCTY	12.5764	-1.3436	-9.65	Amended Statement of Ownership (sc 13g/a)	2021-01-13 06:03:59
MS-I	28.24	0.39	1.4	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:59
MS-K	28.19	0.36	1.29	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:59
MS-L	25.84	0.22	0.86	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:59
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:58
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:58
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:58
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:58
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:58
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:58
MCACU	12.25	-0.4399	-3.47	Additional Proxy Soliciting Materials (definitive) (defa14a)	2021-01-13 06:03:57
MCAC	11.6197	0.4097	3.65	Additional Proxy Soliciting Materials (definitive) (defa14a)	2021-01-13 06:03:57
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:54
C	66.175	-0.495	-0.74	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:03:54
NRGD	4.0417	0.2917	7.78	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:03:54
BMQZF	19.4989	0	0	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:03:54
BSGM	5.35	0.23	4.49	Notice of Effectiveness (effect)	2021-01-13 06:03:54
BMO	78.01	-0.38	-0.48	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:03:54
NRGU	86.9927	-6.5573	-7.01	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:03:54
FNGD	4.74	-0.07	-1.46	Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp)	2021-01-13 06:03:54
YPF	4.02	-0.16	-3.83	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:03:48
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:44
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:44
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:44
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:44
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:44
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:44
C	66.175	-0.495	-0.74	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:42
ENRT	0.0689	0.0089	14.83	Quarterly Report (10-q)	2021-01-13 06:03:31
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:26
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:26
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:26
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:26
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:26
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:26
CRNT	3.005	-0.125	-3.99	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:03:25
SNSS	2.75	0	0	Registration Statement for Securities to Be Issued in Business Combination Transactions (s-4/a)	2021-01-13 06:03:25
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:18
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:18
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:18
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:18
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:18
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:03:18
TMBR	1.13	0.08	7.62	Current Report Filing (8-k)	2021-01-13 06:02:41
CAAP	3.64	0.09	2.54	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:02:29
JPM-C	27.695	0.285	1.04	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:02:28
JPM	138.14	-2.08	-1.48	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:02:28
JPM-H	25.75	0.02	0.08	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:02:28
JPM-J	26.31	0.16	0.61	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:02:28
JPM-G	25.59	0.04	0.16	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:02:28
JPM-D	27.255	0.235	0.87	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 06:02:28
STAF	0.8385	-0.043	-4.88	Securities Registration Statement (s-1)	2021-01-13 06:02:25
IGMS	91.805	0.665	0.73	Current Report Filing (8-k)	2021-01-13 06:02:22
CRKN	3.55	0	0	Securities Registration Statement (s-1/a)	2021-01-13 06:02:20
LTM	0	0	0	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:02:20
LTMAQ	1.635	-0.025	-1.51	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 06:02:20
LOAC	13.25	0.42	3.27	Quarterly Report (10-q)	2021-01-13 06:02:19
LOACU	15.93	-1.49	-8.55	Quarterly Report (10-q)	2021-01-13 06:02:19
SGC	24.3	-0.63	-2.53	Notice of Effectiveness (effect)	2021-01-13 06:02:17
KMPH	6.09	0.09	1.5	Current Report Filing (8-k)	2021-01-13 06:02:14
KMPH	6.09	0.09	1.5	Current Report Filing (8-k)	2021-01-13 06:02:14
APDN	9	-0.25	-2.7	Prospectus Filed Pursuant to Rule 424(b)(5) (424b5)	2021-01-13 06:02:13
LGVW	19.8647	0.0747	0.38	Filing of Certain Prospectuses and Communications in Connection With Business Combination Transactions (425)	2021-01-13 06:02:12
RMR	39.275	0.185	0.47	Amended Statement of Ownership (sc 13g/a)	2021-01-13 06:02:10
CLSH	0.1726	0.0062	3.7	Quarterly Report (10-q)	2021-01-13 06:02:09
